epoch,train_loss,eval_loss,eval_top1,eval_top5
277,1.84831739,0.872305469,85.14,96.74
278,1.846354891,0.90280625,85.01,96.59
279,1.850008245,0.862882031,85.13,96.8
280,1.810403852,0.923239063,84.84,96.49
281,1.836585752,0.9059,84.91,96.63
282,1.867011444,0.866614844,85.1,96.78
283,1.859548148,0.873521094,85.06,96.69
284,1.868451218,0.95044375,84.58,96.42
285,1.838041945,0.922270313,84.86,96.56
286,1.821705958,0.92763125,84.67,96.52
287,1.854820042,0.887064844,84.99,96.76
288,1.799961437,0.884522656,85.14,96.73
289,1.873121945,0.915395313,84.81,96.58
290,1.807556509,0.914021094,84.83,96.59
291,1.851629189,0.924249219,84.81,96.46
292,1.858188761,0.90806875,84.85,96.69
293,1.835883096,0.892017188,85.07,96.7
294,1.819373325,0.880473438,85.15,96.65
295,1.83203766,0.9093875,84.98,96.62
296,1.871047694,0.900815625,85.05,96.74
297,1.847895898,0.905109375,84.88,96.62
298,1.854701825,0.909999219,84.9,96.59
299,1.868714955,0.894711719,84.99,96.69
300,1.868231306,0.942976563,84.7,96.51
301,1.831484072,0.939578125,84.75,96.47
302,1.855282292,0.921378906,84.76,96.59
303,1.891909402,0.894596875,84.99,96.69
304,1.875853855,0.906366406,84.95,96.6
305,1.817563567,0.92339375,84.88,96.51
306,1.852636141,0.901357031,84.96,96.67
307,1.835096933,0.931359375,84.74,96.54
308,1.81818005,0.914633594,84.87,96.57
309,1.850320329,0.900650781,85.03,96.65
