epoch,train_loss,eval_loss,eval_top1,eval_top5
225,1.328917314,0.391803906,94.83,99.79
226,1.330641506,0.374357422,94.71,99.82
227,1.327919677,0.417321875,94.84,99.84
228,1.297460373,0.374576563,94.86,99.89
229,1.316497711,0.407305859,94.96,99.86
230,1.341444592,0.40731875,94.91,99.89
231,1.303031095,0.374305469,95.09,99.87
232,1.340374538,0.460496094,94.94,99.84
233,1.31734511,0.408920313,94.98,99.82
234,1.303947969,0.369128125,94.92,99.86
235,1.328121365,0.426129688,94.88,99.84
236,1.318470561,0.360507031,94.95,99.88
237,1.324445102,0.369210938,95.01,99.85
238,1.316443283,0.410542188,95.04,99.87
239,1.335851513,0.424125,95.04,99.84
240,1.310118459,0.363614063,95.19,99.86
241,1.295378584,0.35435,95.07,99.91
242,1.302402106,0.422282813,95.01,99.83
243,1.309647596,0.394205469,95.09,99.87
244,1.314479535,0.361214063,95.25,99.87
245,1.329655175,0.392896875,95.16,99.86
246,1.301021588,0.37036875,95.37,99.87
247,1.301339383,0.36943125,95.29,99.86
248,1.300741876,0.377064063,95.21,99.83
249,1.270075562,0.371382813,95.19,99.9
250,1.299497773,0.3791625,95.37,99.87
251,1.32334847,0.397301563,95.21,99.88
252,1.277024163,0.409461719,95.28,99.87
253,1.316780481,0.427565625,95.21,99.85
254,1.304320615,0.375374219,95.44,99.89
255,1.30354776,0.376902344,95.11,99.87
256,1.308363024,0.380647656,95.4,99.84
257,1.297093711,0.402779688,95.37,99.81
258,1.290212137,0.376717969,95.47,99.85
259,1.304308249,0.382384375,95.55,99.85
260,1.277909898,0.311065625,95.56,99.89
261,1.246440585,0.348457813,95.53,99.85
262,1.286023766,0.408333594,95.5,99.86
263,1.290925616,0.385807031,95.54,99.82
264,1.294636401,0.39119375,95.53,99.88
265,1.31033521,0.340592969,95.52,99.89
266,1.311173067,0.413292969,95.49,99.84
267,1.293315807,0.363457813,95.36,99.86
268,1.258296582,0.354542188,95.42,99.86
269,1.285244059,0.3146625,95.54,99.85
270,1.268094212,0.42853125,95.63,99.84
271,1.279226841,0.393525,95.55,99.83
272,1.278667981,0.3728625,95.54,99.85
273,1.28553032,0.395966406,95.45,99.84
274,1.32611455,0.38341875,95.45,99.84
275,1.312169351,0.357015625,95.53,99.86
276,1.27992991,0.362875,95.59,99.88
277,1.249091431,0.357741406,95.48,99.85
278,1.28232632,0.395666406,95.5,99.87
279,1.297327027,0.374860156,95.56,99.83
280,1.298476627,0.319529688,95.53,99.89
281,1.275700829,0.376146875,95.65,99.83
282,1.294749337,0.378453906,95.66,99.83
283,1.261902262,0.409714063,95.63,99.83
284,1.263662928,0.413330469,95.7,99.86
285,1.254366532,0.367101563,95.61,99.84
286,1.288103296,0.410974219,95.76,99.82
287,1.297572341,0.358704688,95.76,99.87
288,1.246008768,0.398471094,95.77,99.85
289,1.256061988,0.411395313,95.72,99.84
290,1.258798659,0.362976563,95.71,99.85
291,1.248930104,0.381617188,95.56,99.86
292,1.270663805,0.348517188,95.63,99.84
293,1.258235957,0.347216406,95.64,99.88
294,1.232115991,0.31955625,95.66,99.86
295,1.291697732,0.406229688,95.53,99.85
296,1.26652877,0.365764844,95.66,99.84
297,1.286509294,0.353960156,95.7,99.85
298,1.278619146,0.414330469,95.67,99.87
299,1.31948806,0.4109375,95.69,99.84
300,1.2754175,0.376546094,95.63,99.85
301,1.281371577,0.396489063,95.66,99.85
302,1.288340751,0.341663281,95.69,99.87
303,1.274995607,0.394691406,95.6,99.85
304,1.264659769,0.397497656,95.63,99.81
305,1.302037269,0.343425781,95.75,99.86
306,1.261989496,0.345463281,95.71,99.87
307,1.294476007,0.387617188,95.54,99.82
308,1.292426857,0.414667969,95.66,99.84
309,1.240770185,0.3032375,95.62,99.86
